condition_id,work_mj_m3,polar_angle_rad,sigma11_mpa,sigma22_mpa
TS003,0.25,1.0210176124166828,126.38361865846817,206.2393213332628
TS003,0.25,1.0297442586766545,123.99164642616185,206.35675312992112
TS003,0.25,1.038470904936626,121.60824386696945,206.44983061896704
TS003,0.25,1.0471975511965976,119.23468353156044,206.5205299010587
TS003,0.25,1.0559241974565694,116.8720534676641,206.57065517011551
TS003,0.25,1.064650843716541,114.52127305779241,206.60184559073613
TS003,0.25,1.0733774899765127,112.18310846334113,206.6155830725153
TS003,0.25,1.0821041362364843,109.85818748362618,206.61320063543485
TS003,0.25,1.090830782496456,107.5470136932575,206.59589111387092
TS003,0.25,1.0995574287564276,105.2499797669611,206.5647159948424
TS003,0.25,1.1082840750163994,102.96737993823957,206.5206142285234
TS003,0.25,1.117010721276371,100.69942156802742,206.46441088573965
TS003,0.25,1.1257373675363425,98.44623582269286,206.3968255683916
TS003,0.25,1.1344640137963142,96.20788747833767,206.31848050490004
TS003,0.25,1.1431906600562858,93.98438388124852,206.2299082843353
TS003,0.25,1.1519173063162575,91.77568310339382,206.13155920040234
TS003,0.25,1.160643952576229,89.58170133777827,206.02380819043356
TS003,0.25,1.1693705988362009,87.40231958190182,205.90696136550716
TS003,0.25,1.1780972450961724,85.23738965907418,205.78126213621704
TS003,0.25,1.1868238913561442,83.08673962736206,205.6468969449067
TS003,0.25,1.1955505376161157,80.95017862488324,205.50400061970961
TS003,0.25,1.2042771838760873,78.82750119830555,205.3526613688433
TS003,0.25,1.213003830136059,76.71849115902216,205.1929254355557
TS003,0.25,1.2217304763960306,74.62292500873983,205.02480143516823
TS003,0.25,1.2304571226560024,72.54057497329472,204.84826439597796
TS003,0.25,1.239183768915974,70.47121168052038,204.66325952556272
TS003,0.25,1.2479104151759457,68.41460651500975,204.46970572338165
TS003,0.25,1.2566370614359172,66.37053367972295,204.267498859619
TS003,0.25,1.265363707695889,64.33877199161665,204.05651483904327
TS003,0.25,1.2740903539558606,62.31910643586595,203.83661246734397
TS003,0.25,1.2828170002158321,60.311329500810956,203.60763613599605
TS003,0.25,1.2915436464758039,58.31524231352107,203.36941834025592
TS003,0.25,1.3002702927357754,56.33065559381591,203.12178204342922
TS003,0.25,1.3089969389957472,54.35739044272623,202.86454289911322
TS003,0.25,1.3177235852557188,52.395278979709346,202.59751134171464
TS003,0.25,1.3264502315156905,50.44416484144377,202.32049455420193
TS003,0.25,1.335176877775662,48.50390355371609,202.03329832078134
TS003,0.25,1.3439035240356338,46.57436278675647,201.7357287709935
TS003,0.25,1.3526301702956054,44.6554225033823,201.4275940206285
TS003,0.25,1.361356816555577,42.74697500844354,201.10870571384635
TS003,0.25,1.3700834628155487,40.84892490733435,200.7788804699841
TS003,0.25,1.3788101090755203,38.96118898071571,200.43794123771912
TS003,0.25,1.387536755335492,37.083695982082006,200.08571855855305
TS003,0.25,1.3962634015954636,35.21638636438667,199.72205174097905
TS003,0.25,1.4049900478554354,33.35921194160137,199.3467899461915
TS003,0.25,1.413716694115407,31.512135490818537,198.95979318580066
TS003,0.25,1.4224433403753787,29.675130300296622,198.56093323171183
TS003,0.25,1.4311699866353502,27.848179668691923,198.150094438126
TS003,0.25,1.4398966328953218,26.031276360598955,197.7271744755043
TS003,0.25,1.4486232791552935,24.224422023435274,197.29208497631413
